path_meter_pos[m]	speed[kmph]	lat[deg]	long[deg]
string	string	double	double
259.00	39.9	59.861607	30.468520
259.50	39.6	59.861603	30.468516
260.00	39.4	59.861599	30.468512
260.50	39.2	59.861595	30.468508
261.00	38.9	59.861591	30.468504
261.50	38.7	59.861587	30.468500
262.00	38.4	59.861583	30.468497
262.50	38.1	59.861579	30.468493
263.00	37.9	59.861575	30.468489
263.50	37.6	59.861571	30.468485
264.00	37.4	59.861567	30.468481
264.50	37.1	59.861563	30.468477
265.00	36.9	59.861559	30.468474
265.50	36.6	59.861555	30.468470
266.00	36.3	59.861550	30.468466
266.50	36.1	59.861546	30.468462
267.00	35.8	59.861542	30.468458
267.50	35.5	59.861538	30.468454
268.00	35.2	59.861534	30.468450
268.50	35.0	59.861530	30.468447
269.00	34.7	59.861526	30.468443
269.50	34.4	59.861522	30.468439
270.00	34.1	59.861518	30.468435
270.50	33.8	59.861514	30.468431
271.00	33.5	59.861510	30.468427
271.50	33.2	59.861506	30.468424
272.00	33.0	59.861502	30.468420
272.50	32.7	59.861498	30.468416
273.00	32.4	59.861494	30.468412
273.50	32.1	59.861489	30.468408
274.00	31.8	59.861485	30.468404
274.50	31.4	59.861481	30.468401
275.00	31.1	59.861477	30.468397
275.50	30.8	59.861473	30.468393
276.00	30.5	59.861469	30.468389
276.50	30.2	59.861465	30.468385
277.00	29.9	59.861461	30.468381
277.50	29.5	59.861457	30.468377
278.00	29.2	59.861453	30.468374
278.50	28.9	59.861449	30.468370
279.00	28.5	59.861445	30.468366
279.50	28.2	59.861441	30.468362
280.00	27.8	59.861437	30.468358
280.50	27.5	59.861432	30.468355
281.00	27.1	59.861428	30.468351
281.50	26.8	59.861424	30.468348
282.00	26.4	59.861420	30.468345
282.50	26.0	59.861416	30.468342
283.00	25.7	59.861411	30.468339
283.50	25.3	59.861407	30.468336
284.00	24.9	59.861403	30.468334
284.50	24.5	59.861398	30.468331
285.00	24.1	59.861394	30.468329
285.50	23.7	59.861390	30.468327
286.00	23.3	59.861385	30.468325
286.50	22.9	59.861381	30.468323
287.00	22.4	59.861376	30.468321
287.50	22.0	59.861372	30.468320
288.00	21.5	59.861368	30.468318
288.50	21.1	59.861363	30.468317
289.00	20.6	59.861359	30.468316
289.50	20.1	59.861354	30.468315
290.00	19.7	59.861350	30.468314
290.50	19.2	59.861345	30.468313
291.00	18.6	59.861341	30.468312
291.50	18.1	59.861336	30.468312
292.00	17.6	59.861332	30.468311
292.50	17.0	59.861327	30.468311
293.00	16.4	59.861323	30.468310
293.50	15.8	59.861318	30.468310
294.00	15.2	59.861314	30.468310
294.50	14.5	59.861309	30.468309
295.00	13.8	59.861305	30.468309
295.50	13.1	59.861300	30.468308
296.00	12.4	59.861296	30.468308
296.50	11.6	59.861291	30.468307
